Especes;Espece_nurse;Deglaciated_area;Site;Life_Form;RII;Hauteur;Longueur;Largeur;Densite;Volume_canopy;Surface;Site_Nurse;log_Volume_canopy
Saxifraga bryoides;Silene acaulis;B;Gébroulaz (FR);Cushion;-0.00216256230297034;2.5;41;37;95;1985.74835645655;1681;Gébroulaz (FR).Silene acaulis;7.62490225146975
Saxifraga bryoides;Silene acaulis;B;Gébroulaz (FR);Cushion;0.0386235028347056;4.5;39;40;90;3675.66340470006;1521;Gébroulaz (FR).Silene acaulis;8.22643847195498
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.87079063989545;4;13;14;85;381.179908635562;169;Gébroulaz (FR).Artemisia genepi;6.09585105241325
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.861031638382049;7;15;12;95;659.734457253856;225;Gébroulaz (FR).Artemisia genepi;6.58280919477259
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.892373637669902;8;16;17;95;1139.3509357019;256;Gébroulaz (FR).Artemisia genepi;7.0918941740608
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.818248628334536;8;10;12;95;502.654824574367;100;Gébroulaz (FR).Artemisia genepi;6.33768673673961
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.812021257656499;7;9;7;90;230.90706003885;81;Gébroulaz (FR).Artemisia genepi;5.68269132214404
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.936020790243534;5;14;12;95;439.822971502571;196;Gébroulaz (FR).Artemisia genepi;6.21990370108323
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.827692083672757;9;11;14;95;725.707902979242;121;Gébroulaz (FR).Artemisia genepi;6.67018282498118
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.914847877822265;5.5;13;9;95;336.935812097505;169;Gébroulaz (FR).Artemisia genepi;5.99088354128003
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.866404644164483;6.5;21;18;95;1286.48219164502;441;Gébroulaz (FR).Artemisia genepi;7.20735162727371
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.827450765428637;9;19;23;95;2059.31398442811;361;Gébroulaz (FR).Artemisia genepi;7.66018304324965
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.852790864059798;9;25;20;95;2356.19449019234;625;Gébroulaz (FR).Artemisia genepi;7.79112040069713
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.877920247864494;8;9;12;80;452.38934211693;81;Gébroulaz (FR).Artemisia genepi;6.2445963136736
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.872691177711119;3.5;13;13;95;309.708675766394;169;Gébroulaz (FR).Artemisia genepi;5.92034583415125
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.764962765028602;7;11;13;95;524.122374373897;121;Gébroulaz (FR).Artemisia genepi;6.3749468396935
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.805666292419937;6.5;17;15;95;867.86497055418;289;Gébroulaz (FR).Artemisia genepi;6.83593357829874
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.876977639510838;8;14;12;95;703.716754404114;196;Gébroulaz (FR).Artemisia genepi;6.6418981111426
Saxifraga oppositifolia;Artemisia genipi;A;Gébroulaz (FR);Herb;-0.893537621563669;6;13;12;95;490.088453960008;169;Gébroulaz (FR).Artemisia genepi;6.31521388088755
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.805904924621473;11;15;18;95;1555.08836352695;225;Gébroulaz (FR).Geum reptans;7.38889678651314
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.893492431723307;19;40;39;95;15519.4677087336;1600;Gébroulaz (FR).Geum reptans;9.65389090556837
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.877849027078735;12;24;13;75;1960.35381584003;576;Gébroulaz (FR).Geum reptans;7.61242861195375
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.8325189827517;10;23;16;70;1926.84349420174;529;Gébroulaz (FR).Geum reptans;7.59572676233582
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.928651379120845;11;20;12;75;1382.30076757951;400;Gébroulaz (FR).Geum reptans;7.27595637533254
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.919762672230546;10;17;15;90;1335.17687777566;289;Gébroulaz (FR).Geum reptans;7.24280416801564
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.917093972198115;14;23;21;85;3540.5749205957;529;Gébroulaz (FR).Geum reptans;8.18963500297877
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.889422259179078;13;31;18;80;3798.18551819006;961;Gébroulaz (FR).Geum reptans;8.25868599541544
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-1.00057020579263;18;30;31;95;8765.04350351552;900;Gébroulaz (FR).Geum reptans;9.08566964817719
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.918897239813887;5.5;24;18;90;1244.07069082156;576;Gébroulaz (FR).Geum reptans;7.17541514611066
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.86262888973955;11;17;18;85;1762.43347866387;289;Gébroulaz (FR).Geum reptans;7.50948064270131
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.882398291218725;14;19;20;85;2785.54548618295;361;Gébroulaz (FR).Geum reptans;7.95450475647133
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.880456660145455;9;19;20;95;1790.70781254618;361;Gébroulaz (FR).Geum reptans;7.52485242274916
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.977331938615872;16;28;30;85;7037.16754404114;784;Gébroulaz (FR).Geum reptans;8.86784997811573
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.88716258528059;7.5;20;15;75;1178.09724509617;400;Gébroulaz (FR).Geum reptans;7.12361565075052
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.903726160128544;10;12;12;70;753.98223686155;144;Gébroulaz (FR).Geum reptans;6.70541151686493
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.896971761823121;8.5;16;16;60;1139.3509357019;256;Gébroulaz (FR).Geum reptans;7.0918941740608
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.853349154887685;9;16;13;9;980.176907920015;256;Gébroulaz (FR).Geum reptans;6.94986485476589
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.825584460607342;12;18;17;80;1922.65470399695;324;Gébroulaz (FR).Geum reptans;7.59361927999626
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.910590211587326;10;28;24;80;3518.58377202057;784;Gébroulaz (FR).Geum reptans;8.18351342723794
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.927862231942953;11;20;14;65;1612.68422884276;400;Gébroulaz (FR).Geum reptans;7.42387650540916
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.91037570997205;9;23;18;70;1950.92903787926;529;Gébroulaz (FR).Geum reptans;7.60775934277007
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.859270370976992;12;35;30;95;6597.34457253857;1225;Gébroulaz (FR).Geum reptans;8.80390125351546
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.903918028293079;6;12;9;90;339.292006587698;144;Gébroulaz (FR).Geum reptans;5.99676014976902
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.918867731539619;12;18;16;80;1809.55736846772;324;Gébroulaz (FR).Geum reptans;7.53497055291475
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.900609985647461;10;21;23;85;2528.98208613978;441;Gébroulaz (FR).Geum reptans;7.86011327218408
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.830291157842889;13;23;27;95;4227.01291540507;529;Gébroulaz (FR).Geum reptans;8.36400582676316
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.944021239349922;12;24;22;95;3317.52184219082;576;Gébroulaz (FR).Geum reptans;8.12573562657113
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.913527236684422;8;22;18;90;1658.76092109541;484;Gébroulaz (FR).Geum reptans;7.45100517279741
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.950778816393672;13;18;20;85;2450.44226980004;324;Gébroulaz (FR).Geum reptans;7.82934161351733
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.78605145519459;6;14;15;95;659.734457253857;196;Gébroulaz (FR).Geum reptans;6.5828091947726
Saxifraga oppositifolia;Geum reptans;B;Gébroulaz (FR);Herb;-0.921641774986237;10;12;13;75;816.814089933346;144;Gébroulaz (FR).Geum reptans;6.77951948901865
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.18625338686312;3;15;9;90;212.057504117311;225;Gébroulaz (FR).Leucanthemopsis alpina;5.61636867921297
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.142846529168783;2;18;14;85;263.893782901543;324;Gébroulaz (FR).Leucanthemopsis alpina;5.78912078499077
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.132182568437888;3.5;23;25;65;1053.74253589158;529;Gébroulaz (FR).Leucanthemopsis alpina;7.01802069598718
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.122870231325139;2;20;27;85;565.486677646163;400;Gébroulaz (FR).Leucanthemopsis alpina;6.44304725239744
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.100769605484831;2.5;21;10;90;274.889357189107;441;Gébroulaz (FR).Leucanthemopsis alpina;5.82222073341712
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.208029500142846;2.5;19;15;75;373.064127613788;361;Gébroulaz (FR).Leucanthemopsis alpina;6.07740363847594
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.17224721530799;2.5;18;12;95;282.743338823081;324;Gébroulaz (FR).Leucanthemopsis alpina;5.84521025164182
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.142507217988786;2;17;11;85;195.825942073764;289;Gébroulaz (FR).Leucanthemopsis alpina;5.55550593380927
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.0862050151156051;2;36;26;75;980.176907920015;1296;Gébroulaz (FR).Leucanthemopsis alpina;6.94986485476589
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.116629979311144;2.5;20;25;85;654.498469497874;400;Gébroulaz (FR).Leucanthemopsis alpina;6.57553643544352
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.188605366752281;2.5;13;12;90;204.203522483337;169;Gébroulaz (FR).Leucanthemopsis alpina;5.58738114233972
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.0912250151844355;1.5;18;11;90;155.508836352695;324;Gébroulaz (FR).Leucanthemopsis alpina;5.38605663842015
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.112357166463174;3;16;19;85;477.522083345649;256;Gébroulaz (FR).Leucanthemopsis alpina;6.29222436266285
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.180109341667591;2;17;16;80;284.837733925475;289;Gébroulaz (FR).Leucanthemopsis alpina;5.85125256609778
Saxifraga oppositifolia;Leucanthemopsis alpina;B;Gébroulaz (FR);Herb;0.16001900364353;1.5;22;16;60;276.460153515902;484;Gébroulaz (FR).Leucanthemopsis alpina;5.82686111297362
Saxifraga oppositifolia;Salix serpillifolia;A;Gébroulaz (FR);Dwarf shrub;-0.483443708609272;3;31;33;90;1606.92464231118;961;Gébroulaz (FR).Salix serpyllifolia;7.4204330836314
Saxifraga oppositifolia;Salix serpillifolia;A;Gébroulaz (FR);Dwarf shrub;-0.483443708609272;1.5;29;22;85;501.084028247572;841;Gébroulaz (FR).Salix serpyllifolia;6.33490509377773
Saxifraga oppositifolia;Salix serpillifolia;A;Gébroulaz (FR);Dwarf shrub;-0.483443708609272;2;25;31;55;811.578102177363;625;Gébroulaz (FR).Salix serpyllifolia;6.77354932203215
Saxifraga oppositifolia;Salix serpillifolia;A;Gébroulaz (FR);Dwarf shrub;-0.483443708609272;1.5;69;54;85;2926.39355681889;4761;Gébroulaz (FR).Salix serpyllifolia;8.0027695725856
Saxifraga oppositifolia;Salix serpillifolia;A;Gébroulaz (FR);Dwarf shrub;-0.483443708609272;2.5;40;20;60;1047.1975511966;1600;Gébroulaz (FR).Salix serpyllifolia;7.01214178428741
